Company,ReviewID,Rating,Review_Text
Northrop Grumman,1f1bfk6s1t4q6800,4.0,"The company offers really great benefits, the culture is diverse, supportive and they encourage growth. Upper level leadership is as expected mostly blind to the minute details of each employee and I'm not stating that as a negative. Middle and lower management could definitely use some work. Micro-managing is abundant, and some managers haven't quite grasped the concept of delegation and/or proper delegation of tasks. They are however very accommodating to help you find the right fit for you talents and skills, but sometimes there isn't a position available. Their ideas on what a manager should be is a bit outdated as well. Enlisted military beware... they DO NOT understand that those who have been SNCOs know how to be leaders and have been for 15+years,  nor do they pay you the same."
Northrop Grumman,1f18ol6luo1i4800,4.0,Worked with very nice managers and coworkers. Family atmosphere and everyone was treated respectfully. Pay was decent but raises could have been better.
Northrop Grumman,1f13jvg1go1i4800,4.0,"Have been supportive during pandemic. Work from home is standard for everyone that is not essential factory or working classified programs.  Good mix of commercial, NASA and classified programs in Gilbert."
Northrop Grumman,1f0v6vljrnpl8800,3.0,"I worked at several defense contractor companies and they're all relatively the same. Northrop does have better vacation time, 3 weeks to start. Pay is better than competitors. Management is poor. They hire you without having a role for you, which seems fine until you realize the managers want very specific skills. I came in as an RF engineer and when I met other managers to get on a project I quickly realized they were looking for programmers. I think you need to stay here a couple years before you start to get any work done. Overall it's not much different than other defense contractors."
Northrop Grumman,1f0udt0j53o8h000,4.0,It is a good company to work for however the promotions will come hardly.
Northrop Grumman,1f0ttrgueo1hv800,4.0,Work on new technologies and company invests back in people.  Was able to complete two masters degrees with assistance from the company.    Opportunities to move within the company.
Northrop Grumman,1f0s74r5bo1hv800,4.0,"Good place to work but like any company, training can be better. Lots of new young people  that needs better leadership. Sometimes direction is lacking and morning meetings are grilling sessions. Other than that, the products are cool and rewarding to work on."
Northrop Grumman,1f0mvcgkjn54g800,3.0,Company offers really good benefits.  If you are a contractor it can take a year or more before you can get hired permanently.  The pay could be a little more
Northrop Grumman,1ebfcse9urcsp800,5.0,"An amazing company, understands the military and provides a great culture. I would love to work the rest of my life at the company. They will help you with obtaining your goals and leave you in a good place for retirement."
Northrop Grumman,1f0kff8v8o1hv800,4.0,Good pay and raises. Building aircraft is not a bad job. Fun people to work with and for. Mandatory overtime is what I didn't like. It was supposed to be a 4/10 shift but turned into 6/10.
Northrop Grumman,1f0i6dijho1hv800,1.0,"Manger revolving door. Zero synergy in any department. Incompetent persons at every level, aging key stake holders not caring. Benefits are good after you work there long enough. Unless your salary. Might be better."
Northrop Grumman,1f0gt1dctn54g800,4.0,"Depending on which site you will begin your career with Northrop, you can advance a lot in your career. Good benefits and education allowance. 9/80 schedule is awesome. My manager always tries to help me and makes sure whatever my goals are, that they are met. People I work with are all considerate and are willing to help."
Northrop Grumman,1f0enik7anpfj800,4.0,The Sunnyvale site is a great place to work with a lot of camaraderie and people who take pride in their work.  Management is variable through the site and always changing.
Northrop Grumman,1f0bjfu8ghiq9800,4.0,You work hard and are compensated for said work. Great benefits and yearly bonuses. No real complaints about the compnay. Though it gets extremely hot.
Northrop Grumman,1f06317in306b000,2.0,Highly compensated cog within the inefficient machine of the US DOD. Not much actual work to be done. Lots of paperwork preventing actual work from being accomplished.
Northrop Grumman,1f00f6bebn5bi800,3.0,"As with all companies, you'll have good and bad programs and organizations. I feel like Northrop Grumman might be trending to not as good as it used to be. Definitely the case for my current program. Some toxic upper leadership is really hurting our team."
Northrop Grumman,1evrfqgobocao800,3.0,"If you enjoy working the same tasks each day then this would be the place for you. There is not much career growth because it is the mentality of ""do your time"" before promoting. However, I have seen people get promoted because they are the favorite, so really it doesn't matter how hard you work."
Northrop Grumman,1evqkpjfr26a4000,5.0,This is one of the best companies that I have ever worked at. They work with employees for your individual success. Pay raises and benefits  are adequate.
Northrop Grumman,1evq8euao26a4000,4.0,"Overall NGC is a big company with good benefit (not the best), but the organization need to have a better manager to help their engineer to be success."
Northrop Grumman,1evnif7bnocao800,5.0,"If you like a fast paced work environment where your work actually matters look no further.  They make parts for military aircraft like the F-35 to rockets.  They pay is great, you get regular raises on a consistent basis, they also give yearly ""merit"" increases kind of like a cost of living increase but you have to earn it, yearly profit sharing based on scrap rate, accidents and other factors.  They like to promote from within as well.  You get more support from you team leads than managers only because you interact with them more, managers help make sure the process runs smoothly and that the team leads have the materials they need to keep the shop floor running efficiently.  They do operate on what is called Six Sigma, efficiency = speed."
